	getSpeed()	106.93	1.58	7.91	0.08	18.07	8.61	0.00	125.00	8.61	18.07	162.19	pid.getOutput()	162.19		502	millis	16755
	getSpeed()	111.19	1.58	7.91	0.08	13.81	10.18	-387.27	125.00	10.18	18.07	126.39	pid.getOutput()	126.39		391	millis	16766
	getSpeed()	111.19	1.58	7.91	0.08	13.81	11.38	0.00	125.00	11.38	13.81	158.23	pid.getOutput()	158.23		490	millis	16778
	getSpeed()	115.63	1.58	7.91	0.08	9.37	12.58	-403.64	125.00	12.58	13.81	120.48	pid.getOutput()	120.48		373	millis	16789
	getSpeed()	115.63	1.58	7.91	0.08	9.37	13.40	0.00	125.00	13.40	9.37	153.22	pid.getOutput()	153.22		474	millis	16801
	getSpeed()	119.86	1.58	7.91	0.08	5.14	14.21	-384.55	125.00	14.21	9.37	116.93	pid.getOutput()	116.93		362	millis	16812
	getSpeed()	119.86	1.58	7.91	0.08	5.14	14.66	0.00	125.00	14.66	5.14	147.79	pid.getOutput()	147.79		458	millis	16824
	getSpeed()	124.01	1.58	7.91	0.08	0.99	15.11	-377.27	125.00	15.11	5.14	111.83	pid.getOutput()	111.83		346	millis	16836
	getSpeed()	124.01	1.58	7.91	0.08	0.99	15.19	0.00	125.00	15.19	0.99	141.76	pid.getOutput()	141.76		439	millis	16847
	getSpeed()	127.74	1.58	7.91	0.08	-2.74	15.28	-339.09	125.00	15.28	0.99	109.12	pid.getOutput()	109.12		338	millis	16859
	getSpeed()	127.74	1.58	7.91	0.08	-2.74	15.04	0.00	125.00	15.04	-2.74	135.71	pid.getOutput()	135.71		420	millis	16870
	getSpeed()	131.00	1.58	7.91	0.08	-6.00	14.80	-296.36	125.00	14.80	-2.74	106.87	pid.getOutput()	106.87		331	millis	16881
	getSpeed()	131.00	1.58	7.91	0.08	-6.00	14.28	0.00	125.00	14.28	-6.00	129.79	pid.getOutput()	129.79		402	millis	16893
	getSpeed()	133.89	1.58	7.91	0.08	-8.89	13.76	-262.73	125.00	13.76	-6.00	103.91	pid.getOutput()	103.91		322	millis	16904
	getSpeed()	133.89	1.58	7.91	0.08	-8.89	12.99	0.00	125.00	12.99	-8.89	123.92	pid.getOutput()	123.92		384	millis	16916
	getSpeed()	136.42	1.58	7.91	0.08	-11.42	12.21	-230.00	125.00	12.21	-8.89	100.95	pid.getOutput()	100.95		312	millis	16927
	getSpeed()	136.42	1.58	7.91	0.08	-11.42	11.22	0.00	125.00	11.22	-11.42	118.15	pid.getOutput()	118.15		366	millis	16939
	getSpeed()	136.05	1.58	7.91	0.08	-11.05	10.22	33.64	125.00	10.22	-11.42	120.40	pid.getOutput()	120.40		373	millis	16950
	getSpeed()	136.05	1.58	7.91	0.08	-11.05	9.26	0.00	125.00	9.26	-11.05	116.78	pid.getOutput()	116.78		362	millis	16962
	getSpeed()	134.36	1.58	7.91	0.08	-9.36	8.30	153.64	125.00	8.30	-11.05	130.65	pid.getOutput()	130.65		405	millis	16973
	getSpeed()	134.36	1.58	7.91	0.08	-9.36	7.49	0.00	125.00	7.49	-9.36	117.68	pid.getOutput()	117.68		364	millis	16985
	getSpeed()	132.38	1.58	7.91	0.08	-7.38	6.67	180.00	125.00	6.67	-9.36	134.24	pid.getOutput()	134.24		416	millis	16996
	getSpeed()	132.38	1.58	7.91	0.08	-7.38	6.03	0.00	125.00	6.03	-7.38	119.35	pid.getOutput()	119.35		370	millis	17008
	getSpeed()	130.02	1.58	7.91	0.08	-5.02	5.45	236.00	125.00	5.45	-7.38	141.17	pid.getOutput()	141.17		437	millis	17019
	getSpeed()	130.02	1.58	7.91	0.08	-5.02	5.01	0.00	125.00	5.01	-5.02	122.07	pid.getOutput()	122.07		378	millis	17031
	getSpeed()	128.43	1.58	7.91	0.08	-3.43	4.57	144.55	125.00	4.57	-5.02	135.58	pid.getOutput()	135.58		420	millis	17042
	getSpeed()	128.43	1.58	7.91	0.08	-3.43	4.27	0.00	125.00	4.27	-3.43	123.85	pid.getOutput()	123.85		383	millis	17054
	getSpeed()	127.16	1.58	7.91	0.08	-2.16	4.00	127.00	125.00	4.00	-3.43	135.63	pid.getOutput()	135.63		420	millis	17065
	getSpeed()	127.16	1.58	7.91	0.08	-2.16	3.82	0.00	125.00	3.82	-2.16	125.40	pid.getOutput()	125.40		388	millis	17077
	getSpeed()	126.73	1.58	7.91	0.08	-1.73	3.63	39.09	125.00	3.63	-2.16	128.98	pid.getOutput()	128.98		399	millis	17088
	getSpeed()	126.73	1.58	7.91	0.08	-1.73	3.48	0.00	125.00	3.48	-1.73	125.74	pid.getOutput()	125.74		389	millis	17100
	getSpeed()	126.58	1.58	7.91	0.08	-1.58	3.33	13.64	125.00	3.33	-1.73	126.91	pid.getOutput()	126.91		393	millis	17111
	getSpeed()	126.58	1.58	7.91	0.08	-1.58	3.19	0.00	125.00	3.19	-1.58	125.69	pid.getOutput()	125.69		389	millis	17122
	getSpeed()	126.80	1.58	7.91	0.08	-1.80	3.05	-20.00	125.00	3.05	-1.58	123.62	pid.getOutput()	123.62		383	millis	17134
	getSpeed()	126.80	1.58	7.91	0.08	-1.80	2.91	0.00	125.00	2.91	-1.80	125.06	pid.getOutput()	125.06		387	millis	17145
	getSpeed()	127.43	1.58	7.91	0.08	-2.43	2.75	-57.27	125.00	2.75	-1.80	119.38	pid.getOutput()	119.38		370	millis	17157
	getSpeed()	127.43	1.58	7.91	0.08	-2.43	2.54	0.00	125.00	2.54	-2.43	123.70	pid.getOutput()	123.70		383	millis	17168
	getSpeed()	128.31	1.58	7.91	0.08	-3.31	2.33	-80.00	125.00	2.33	-2.43	115.76	pid.getOutput()	115.76		358	millis	17180
	getSpeed()	128.31	1.58	7.91	0.08	-3.31	2.07	0.00	125.00	2.07	-3.31	121.83	pid.getOutput()	121.83		377	millis	17191
	getSpeed()	128.95	1.58	7.91	0.08	-3.95	1.78	-58.18	125.00	1.78	-3.31	115.93	pid.getOutput()	115.93		359	millis	17203
	getSpeed()	128.95	1.58	7.91	0.08	-3.95	1.44	0.00	125.00	1.44	-3.95	120.19	pid.getOutput()	120.19		372	millis	17214
	getSpeed()	129.07	1.58	7.91	0.08	-4.07	1.09	-10.91	125.00	1.09	-3.95	118.79	pid.getOutput()	118.79		368	millis	17226
	getSpeed()	129.07	1.58	7.91	0.08	-4.07	0.74	0.00	125.00	0.74	-4.07	119.30	pid.getOutput()	119.30		369	millis	17237
	getSpeed()	129.22	1.58	7.91	0.08	-4.22	0.38	-13.64	125.00	0.38	-4.07	117.63	pid.getOutput()	117.63		364	millis	17248
	getSpeed()	129.22	1.58	7.91	0.08	-4.22	0.02	0.00	125.00	0.02	-4.22	118.34	pid.getOutput()	118.34		366	millis	17260
	getSpeed()	128.73	1.58	7.91	0.08	-3.73	-0.35	44.55	125.00	-0.35	-4.22	122.27	pid.getOutput()	122.27		379	millis	17271
	getSpeed()	128.73	1.58	7.91	0.08	-3.73	-0.67	0.00	125.00	-0.67	-3.73	118.42	pid.getOutput()	118.42		367	millis	17283
	getSpeed()	127.94	1.58	7.91	0.08	-2.94	-0.97	79.00	125.00	-0.97	-3.73	125.63	pid.getOutput()	125.63		389	millis	17294
	getSpeed()	127.94	1.58	7.91	0.08	-2.94	-1.23	0.00	125.00	-1.23	-2.94	119.12	pid.getOutput()	119.12		369	millis	17306
	getSpeed()	126.70	1.58	7.91	0.08	-1.70	-1.46	124.00	125.00	-1.46	-2.94	130.66	pid.getOutput()	130.66		405	millis	17317
	getSpeed()	126.70	1.58	7.91	0.08	-1.70	-1.61	0.00	125.00	-1.61	-1.70	120.70	pid.getOutput()	120.70		374	millis	17329
	getSpeed()	125.64	1.58	7.91	0.08	-0.64	-1.74	106.00	125.00	-1.74	-1.70	130.63	pid.getOutput()	130.63		404	millis	17340
	getSpeed()	125.64	1.58	7.91	0.08	-0.64	-1.80	0.00	125.00	-1.80	-0.64	122.19	pid.getOutput()	122.19		378	millis	17352
	getSpeed()	124.80	1.58	7.91	0.08	0.20	-1.85	76.36	125.00	-1.85	-0.64	129.50	pid.getOutput()	129.50		401	millis	17363
	getSpeed()	124.80	1.58	7.91	0.08	0.20	-1.83	0.00	125.00	-1.83	0.20	123.48	pid.getOutput()	123.48		382	millis	17375
	getSpeed()	124.07	1.58	7.91	0.08	0.93	-1.82	73.00	125.00	-1.82	0.20	130.43	pid.getOutput()	130.43		404	millis	17386
